rosbagTimestamp,seq,secs,nsecs,frame_id,child_frame_id,xp,yp,zp,xo,yo,zo,wo,orientation_covariance,xl,yl,zl,xa,ya,za,angular_covariance,normality
1.57E+18,82,1574069792,670266654,map,base_link,5.131559355,-0.377581139,-0.984,-0.008005725,-0.003696257,-0.234350322,-0.972112222,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.02,-0.05,0.05,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,83,1574069792,907640418,map,base_link,5.157047279,-0.433108019,-0.978,-0.008089708,-0.003724297,-0.234308032,-0.972121614,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.02,-0.05,0.05,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,84,1574069793,151320966,map,base_link,5.174039235,-0.488634902,-0.973,-0.008133112,-0.00369442,-0.234315436,-0.972119581,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.02,-0.06,0.05,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,85,1574069793,390181189,map,base_link,5.199527137,-0.510845644,-0.964,-0.008110017,-0.003751356,-0.234292096,-0.972125182,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.02,-0.06,0.05,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,86,1574069793,630179269,map,base_link,5.233511014,-0.555267138,-0.952,-0.008083666,-0.003844833,-0.234283941,-0.972127001,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.01,-0.06,0.04,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,87,1574069793,910897648,map,base_link,5.258998986,-0.666320914,0.027,-0.008164958,-0.003881087,-0.234311678,-0.972119493,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.01,-0.09,0.04,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,88,1574069794,212079920,map,base_link,5.292982919,-0.777374685,0.047,-0.008385001,-0.003847072,-0.234311191,-0.972117872,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.01,-0.12,0.04,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,89,1574069794,523366130,map,base_link,5.326966822,-0.844006939,0.069,-0.008497321,-0.003824299,-0.234254974,-0.972130535,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.01,-0.12,0.03,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,90,1574069794,792667954,map,base_link,5.360950693,-0.877323055,0.079,-0.008387613,-0.003866774,-0.234259013,-0.972130347,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.01,-0.11,0.03,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,91,1574069795,72272256,map,base_link,5.403430517,-0.899533784,0.087,-0.008240441,-0.003939253,-0.234299279,-0.97212161,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0,-0.09,0.03,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,92,1574069795,352943931,map,base_link,5.454406294,-0.910639127,0.097,-0.00806705,-0.004068082,-0.234337905,-0.972113224,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0,-0.08,0.03,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,93,1574069795,673820453,map,base_link,5.496886143,-0.955060617,0.118,-0.007935144,-0.004128171,-0.234344465,-0.972112475,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0,-0.08,0.02,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,94,1574069795,916183219,map,base_link,5.539366009,-1.032798244,0.129,-0.007987682,-0.004133524,-0.234398377,-0.972099024,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0,-0.09,0.02,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,95,1574069796,199629048,map,base_link,5.581845868,-1.09943049,0.133,-0.008076311,-0.004097548,-0.234541683,-0.972063878,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0,-0.1,0.02,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,96,1574069796,466865985,map,base_link,5.632821721,-1.210484248,0.145,-0.008219652,-0.004101978,-0.234523818,-0.972066968,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.01,-0.12,0.02,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,97,1574069796,753584102,map,base_link,5.692293571,-1.35485414,0.161,-0.008485679,-0.004097813,-0.234568055,-0.972054026,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.01,-0.15,0.01,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,98,1574069797,34202996,map,base_link,5.734773484,-1.488118664,0.171,-0.008662861,-0.004144533,-0.234649427,-0.972032625,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.02,-0.18,0.01,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,99,1574069797,339019615,map,base_link,5.768757456,-1.643593954,0.186,-0.008860915,-0.004070306,-0.234715098,-0.972015298,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.01,-0.21,0.01,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,100,1574069797,613904827,map,base_link,5.760261598,-1.75464776,0.204,-0.008816928,-0.003977863,-0.234753443,-0.972006821,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0,-0.23,0,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,101,1574069797,883593833,map,base_link,5.785749567,-1.854596159,0.216,-0.00875536,-0.003875315,-0.234768729,-0.9720041,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0,-0.23,0,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,102,1574069798,172407038,map,base_link,5.819733472,-1.932333788,0.218,-0.008660593,-0.00392433,-0.234847002,-0.971985843,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0,-0.23,0,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,103,1574069798,433773910,map,base_link,5.8707093,-2.010071407,0.217,-0.008660593,-0.00392433,-0.234847002,-0.971985843,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0,-0.23,0,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,104,1574069798,696569421,map,base_link,5.94717297,-2.032282106,0.217,-0.008608169,-0.004040824,-0.234969893,-0.971956131,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.326399682617193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.02,-0.2,0,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,105,1574069798,995037164,map,base_link,6.032132629,-2.087808936,0.212,-0.008420463,-0.004231467,-0.235043378,-0.971939196,"[0.722500040531159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.722500040531159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.016399878120424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.03,-0.19,0.01,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,106,1574069799,271450003,map,base_link,6.11709227,-2.121125004,0.21,-0.008256166,-0.004412026,-0.235179818,-0.971906797,"[0.722500040531159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.722500040531159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.016399878120424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.05,-0.18,0.01,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,107,1574069799,556982200,map,base_link,6.193555932,-2.143335698,0.206,-0.008170393,-0.004573236,-0.235230739,-0.971894454,"[0.722500040531159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.722500040531159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.016399878120424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.06,-0.16,0.01,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,108,1574069799,833279191,map,base_link,6.270019576,-2.143335631,0.196,-0.007987975,-0.004618031,-0.235329884,-0.971871757,"[0.722500040531159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.722500040531159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.016399878120424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.07,-0.13,0.01,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,109,1574069800,126246691,map,base_link,6.329491296,-2.143335578,0.182,-0.007833585,-0.00446333,-0.235476655,-0.971838185,"[0.722500040531159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.722500040531159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.016399878120424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.08,-0.1,0.02,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,110,1574069800,430388669,map,base_link,6.431442823,-2.154440865,0.169,-0.007230533,-0.006480444,-0.235594279,-0.971802994,"[0.722500040531159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.722500040531159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.016399878120424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.09,-0.09,0.02,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
